-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  0.0   Longitude -75.65 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 229.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,CLOUD_AMT,ALLSKY_SFC_SW_DWN
2020,7,21,4,22.25,99.36,1.09,99.25,0.0
2020,7,21,5,22.15,99.54,1.03,99.51,0.0
2020,7,21,6,22.24,99.34,0.86,84.62,36.08
2020,7,21,7,23.08,99.04,0.52,71.5,199.32
2020,7,21,8,23.94,98.17,0.25,57.37,391.77
2020,7,21,9,25.01,95.83,0.27,30.01,608.2
2020,7,21,10,25.77,90.57,0.3,32.97,755.05
2020,7,21,11,26.71,81.67,0.32,46.88,777.38
2020,7,21,12,27.51,74.7,0.37,52.9,737.35
2020,7,21,13,27.86,72.54,0.42,50.26,673.85
2020,7,21,14,27.91,72.46,0.43,68.52,557.33
2020,7,21,15,27.62,74.25,0.38,85.4,312.9
2020,7,21,16,27.11,79.24,0.23,90.04,171.38
2020,7,21,17,26.46,88.06,0.25,96.61,45.88
2020,7,21,18,25.93,89.35,0.35,99.46,0.0
2020,7,21,19,25.39,87.75,0.37,99.46,0.0
2020,7,21,20,25.24,83.4,0.34,99.6,0.0
2020,7,21,21,24.76,85.06,0.57,99.39,0.0
2020,7,21,22,24.13,88.87,0.88,100.0,0.0
2020,7,21,23,23.59,92.15,1.04,99.6,0.0
2020,7,22,0,23.2,94.07,1.05,98.42,0.0
2020,7,22,1,22.89,95.5,1.03,99.58,0.0
2020,7,22,2,22.58,97.04,0.92,99.54,0.0
2020,7,22,3,22.35,98.4,0.95,99.77,0.0
2020,7,22,4,22.14,99.52,0.98,99.93,0.0
2020,7,22,5,22.04,99.99,0.97,100.0,0.0
2020,7,22,6,22.17,99.08,0.9,99.9,17.9
2020,7,22,7,23.35,94.21,0.54,99.53,112.4
2020,7,22,8,24.42,90.38,0.3,99.71,226.1
2020,7,22,9,25.26,87.15,0.34,96.55,419.42
2020,7,22,10,25.95,83.61,0.33,95.64,411.52
2020,7,22,11,26.73,79.59,0.38,97.45,552.35
2020,7,22,12,27.42,76.35,0.5,84.46,578.7
2020,7,22,13,27.74,74.85,0.59,82.33,528.97
2020,7,22,14,27.77,74.8,0.61,88.26,405.42
2020,7,22,15,27.45,77.19,0.57,81.21,316.67
2020,7,22,16,26.88,82.6,0.34,85.97,172.82
2020,7,22,17,26.12,91.33,0.23,91.36,47.12
2020,7,22,18,25.42,91.13,0.5,92.8,0.0
2020,7,22,19,25.13,90.13,0.56,98.06,0.0
2020,7,22,20,24.84,90.63,0.58,99.7,0.0
2020,7,22,21,24.53,91.71,0.6,99.1,0.0
2020,7,22,22,24.34,92.33,0.48,93.03,0.0
2020,7,22,23,24.14,93.13,0.3,96.61,0.0
2020,7,23,0,23.77,94.8,0.61,99.89,0.0
2020,7,23,1,23.27,97.11,0.94,96.4,0.0
2020,7,23,2,22.78,99.21,1.16,96.16,0.0
2020,7,23,3,22.46,100.0,1.19,99.84,0.0
2020,7,23,4,22.25,100.0,1.17,100.0,0.0
2020,7,23,5,22.09,100.0,1.17,100.0,0.0
2020,7,23,6,22.23,99.53,0.97,99.9,15.27
2020,7,23,7,23.41,96.31,0.58,99.88,94.18
2020,7,23,8,24.41,93.4,0.48,99.57,178.35
2020,7,23,9,25.09,88.59,0.6,99.31,275.05
2020,7,23,10,25.53,83.52,0.58,99.27,351.1
2020,7,23,11,26.04,80.26,0.49,99.74,410.95
2020,7,23,12,26.55,78.39,0.36,98.4,532.88
2020,7,23,13,26.9,77.45,0.27,83.6,634.8
2020,7,23,14,27.11,76.82,0.26,80.72,493.73
2020,7,23,15,27.12,76.68,0.26,78.89,351.58
2020,7,23,16,26.77,79.48,0.16,78.85,194.8
2020,7,23,17,26.08,89.42,0.11,77.04,65.97
2020,7,23,18,25.21,87.27,0.41,74.76,0.0
2020,7,23,19,24.65,87.06,0.7,90.68,0.0
2020,7,23,20,24.02,89.59,0.97,99.23,0.0
2020,7,23,21,23.53,91.4,1.1,99.87,0.0
2020,7,23,22,23.19,92.43,1.15,100.0,0.0
2020,7,23,23,22.94,93.43,1.11,99.88,0.0
2020,7,24,0,22.73,94.53,1.02,100.0,0.0
2020,7,24,1,22.38,96.56,1.03,100.0,0.0
2020,7,24,2,21.88,99.52,1.16,99.56,0.0
2020,7,24,3,21.54,100.0,1.26,100.0,0.0
2020,7,24,4,21.34,100.0,1.32,100.0,0.0
2020,7,24,5,21.25,100.0,1.35,100.0,0.0
2020,7,24,6,21.47,99.61,1.24,99.69,17.1
2020,7,24,7,23.06,95.84,0.51,98.35,103.93
2020,7,24,8,24.61,89.63,0.2,99.06,227.95
2020,7,24,9,25.74,83.55,0.17,99.99,302.15
2020,7,24,10,26.58,78.92,0.16,100.0,337.92
2020,7,24,11,27.08,76.82,0.26,99.48,498.17
2020,7,24,12,27.24,76.21,0.38,99.23,575.55
2020,7,24,13,27.27,76.55,0.47,80.95,516.75
2020,7,24,14,27.12,77.85,0.51,66.13,430.02
2020,7,24,15,26.79,80.52,0.53,74.03,272.88
2020,7,24,16,26.37,84.37,0.45,82.75,144.23
2020,7,24,17,25.72,90.22,0.32,92.16,39.7
2020,7,24,18,24.69,96.63,0.74,99.66,0.0
2020,7,24,19,23.86,98.66,1.02,99.69,0.0
2020,7,24,20,23.44,99.89,0.66,99.75,0.0
2020,7,24,21,23.27,99.83,0.67,99.73,0.0
2020,7,24,22,23.06,99.77,0.67,83.3,0.0
2020,7,24,23,22.83,99.64,0.64,99.6,0.0
2020,7,25,0,22.6,99.57,0.65,99.74,0.0
2020,7,25,1,22.29,99.96,0.64,97.51,0.0
2020,7,25,2,21.98,100.0,0.61,99.48,0.0
2020,7,25,3,21.66,100.0,0.63,99.06,0.0
2020,7,25,4,21.4,100.0,0.82,99.47,0.0
2020,7,25,5,21.22,100.0,0.91,99.37,0.0
2020,7,25,6,21.42,99.37,0.86,99.16,20.65
2020,7,25,7,22.95,93.2,0.42,99.68,105.62
2020,7,25,8,24.26,87.72,0.24,99.18,227.6
2020,7,25,9,25.01,86.0,0.21,99.87,333.12
2020,7,25,10,25.34,86.31,0.3,99.17,376.73
2020,7,25,11,25.44,87.72,0.41,98.27,400.77
2020,7,25,12,25.46,88.75,0.45,96.91,265.95
2020,7,25,13,25.38,89.63,0.43,98.43,493.48
2020,7,25,14,25.19,91.41,0.32,96.1,441.92
2020,7,25,15,24.94,93.98,0.22,82.62,310.25
2020,7,25,16,24.63,96.24,0.21,84.46,165.65
2020,7,25,17,24.31,97.73,0.34,86.8,53.28
2020,7,25,18,23.78,96.85,0.84,85.73,0.0
2020,7,25,19,23.24,97.53,1.08,32.84,0.0
2020,7,25,20,22.75,98.69,1.2,16.9,0.0
2020,7,25,21,22.39,99.43,1.23,17.29,0.0
2020,7,25,22,22.11,99.81,1.19,18.91,0.0
2020,7,25,23,21.8,100.0,1.25,47.41,0.0
2020,7,26,0,21.53,100.0,1.27,88.69,0.0
2020,7,26,1,21.31,100.0,1.21,99.71,0.0
2020,7,26,2,21.14,99.86,1.09,99.23,0.0
2020,7,26,3,21.11,99.62,0.95,99.69,0.0
2020,7,26,4,20.99,99.63,0.73,99.76,0.0
2020,7,26,5,20.92,99.6,0.65,99.79,0.0
2020,7,26,6,21.01,99.3,0.81,99.28,18.52
2020,7,26,7,22.09,99.03,0.38,98.78,108.2
2020,7,26,8,23.09,97.85,0.21,97.69,238.55
2020,7,26,9,24.03,94.65,0.33,98.46,321.88
2020,7,26,10,24.98,89.93,0.35,98.65,411.58
2020,7,26,11,25.31,78.04,0.35,99.92,433.6
2020,7,26,12,25.68,78.12,0.47,99.25,543.35
2020,7,26,13,26.05,76.39,0.55,98.54,447.23
2020,7,26,14,25.83,79.14,0.6,98.5,212.68
2020,7,26,15,25.52,82.84,0.65,100.0,84.05
2020,7,26,16,25.1,87.2,0.52,98.99,54.47
2020,7,26,17,24.4,93.86,0.31,97.64,19.27
2020,7,26,18,23.48,97.11,0.86,94.49,0.0
2020,7,26,19,22.76,97.52,1.2,92.59,0.0
2020,7,26,20,22.21,98.86,1.33,90.69,0.0
2020,7,26,21,21.77,99.83,1.4,88.81,0.0
2020,7,26,22,21.34,100.0,1.41,86.91,0.0
2020,7,26,23,21.03,100.0,1.23,99.15,0.0
2020,7,27,0,20.94,100.0,1.0,71.76,0.0
2020,7,27,1,20.81,100.0,1.03,69.1,0.0
2020,7,27,2,20.6,100.0,1.04,31.51,0.0
2020,7,27,3,20.39,100.0,1.15,6.36,0.0
2020,7,27,4,20.11,100.0,1.37,25.19,0.0
2020,7,27,5,19.88,99.83,1.46,83.03,0.0
2020,7,27,6,20.06,99.02,1.28,87.34,24.85
2020,7,27,7,21.8,98.99,0.48,89.4,131.32
2020,7,27,8,23.22,96.16,0.36,91.28,277.02
2020,7,27,9,24.51,88.09,0.49,93.85,504.0
2020,7,27,10,26.18,74.99,0.57,61.53,637.53
2020,7,27,11,27.09,69.97,0.53,58.14,746.17
2020,7,27,12,27.49,68.58,0.51,65.55,707.25
2020,7,27,13,27.56,68.65,0.5,65.15,707.15
2020,7,27,14,27.42,69.92,0.5,48.74,624.35
2020,7,27,15,27.12,72.15,0.48,32.66,462.38
2020,7,27,16,26.67,76.73,0.37,30.95,259.02
2020,7,27,17,25.9,85.83,0.32,25.46,80.8
2020,7,27,18,24.85,90.95,0.68,22.15,0.0
2020,7,27,19,24.29,89.55,0.89,8.08,0.0
2020,7,27,20,23.87,89.73,0.94,7.22,0.0
2020,7,27,21,23.53,90.48,0.91,25.16,0.0
2020,7,27,22,23.23,91.44,0.81,20.94,0.0
2020,7,27,23,22.9,92.82,0.71,3.11,0.0
2020,7,28,0,22.51,94.87,0.62,3.72,0.0
2020,7,28,1,22.14,96.79,0.58,10.52,0.0
2020,7,28,2,21.88,97.93,0.56,16.95,0.0
2020,7,28,3,21.68,98.57,0.6,41.52,0.0
2020,7,28,4,21.24,100.0,0.89,34.11,0.0
2020,7,28,5,20.61,100.0,1.22,48.58,0.0
2020,7,28,6,20.54,99.84,1.31,43.41,36.17
2020,7,28,7,22.33,94.33,0.6,38.23,208.77
2020,7,28,8,24.49,83.17,0.19,33.81,418.33
2020,7,28,9,26.02,75.91,0.18,62.22,531.97
2020,7,28,10,26.65,73.77,0.16,90.06,594.7
2020,7,28,11,27.01,73.34,0.21,90.26,615.75
2020,7,28,12,27.37,72.79,0.31,61.42,723.92
2020,7,28,13,27.69,72.03,0.41,61.68,630.42
2020,7,28,14,27.87,71.65,0.47,85.26,513.03
2020,7,28,15,27.7,72.91,0.49,55.05,367.58
2020,7,28,16,27.23,76.64,0.41,66.86,196.9
2020,7,28,17,26.43,86.23,0.35,80.98,54.3
2020,7,28,18,25.48,89.66,0.75,92.2,0.0
2020,7,28,19,25.04,87.76,0.9,100.0,0.0
2020,7,28,20,24.8,87.11,0.87,100.0,0.0
2020,7,28,21,24.6,86.99,0.78,100.0,0.0
2020,7,28,22,24.38,87.28,0.7,99.64,0.0
2020,7,28,23,24.11,87.94,0.6,100.0,0.0
2020,7,29,0,23.75,89.49,0.56,100.0,0.0
2020,7,29,1,23.24,92.01,0.76,100.0,0.0
2020,7,29,2,22.81,94.24,0.87,100.0,0.0
2020,7,29,3,22.75,94.44,0.71,100.0,0.0
2020,7,29,4,22.63,95.02,0.64,100.0,0.0
2020,7,29,5,22.42,96.24,0.74,100.0,0.0
2020,7,29,6,22.27,96.89,0.84,100.0,15.75
2020,7,29,7,23.04,94.96,0.5,100.0,97.85
2020,7,29,8,24.34,88.51,0.37,100.0,166.38
2020,7,29,9,25.42,84.58,0.5,95.77,341.85
2020,7,29,10,26.17,81.21,0.63,91.33,540.4
2020,7,29,11,26.61,78.56,0.81,89.8,582.8
2020,7,29,12,26.81,77.52,0.94,90.68,548.0
2020,7,29,13,26.95,76.94,1.02,78.7,501.55
2020,7,29,14,26.94,77.22,0.99,68.75,461.83
2020,7,29,15,26.7,78.85,0.91,45.83,368.73
2020,7,29,16,26.28,82.41,0.68,45.58,203.15
2020,7,29,17,25.52,89.84,0.39,44.3,62.08
2020,7,29,18,24.64,94.1,0.66,40.39,0.0
2020,7,29,19,24.12,94.22,0.95,83.44,0.0
2020,7,29,20,23.74,94.94,1.07,98.72,0.0
2020,7,29,21,23.32,96.33,1.17,100.0,0.0
2020,7,29,22,22.87,98.11,1.27,98.87,0.0
2020,7,29,23,22.4,100.0,1.17,100.0,0.0
2020,7,30,0,22.21,100.0,0.92,100.0,0.0
2020,7,30,1,22.1,100.0,0.7,99.58,0.0
2020,7,30,2,21.89,100.0,0.92,100.0,0.0
2020,7,30,3,21.61,100.0,1.2,100.0,0.0
2020,7,30,4,21.41,100.0,1.25,100.0,0.0
2020,7,30,5,21.31,100.0,1.31,100.0,0.0
2020,7,30,6,21.49,100.0,1.05,100.0,10.27
2020,7,30,7,22.95,97.14,0.67,100.0,84.6
2020,7,30,8,24.18,93.76,0.5,99.45,160.12
2020,7,30,9,25.49,85.35,0.72,100.0,273.17
2020,7,30,10,26.92,76.38,0.82,99.45,369.0
2020,7,30,11,27.77,71.97,0.81,99.33,355.77
2020,7,30,12,28.05,70.52,0.84,99.33,433.85
2020,7,30,13,27.81,72.79,0.75,98.91,393.67
2020,7,30,14,27.75,74.31,0.68,99.5,313.92
2020,7,30,15,27.53,76.5,0.56,95.81,240.62
2020,7,30,16,27.11,80.74,0.34,97.53,133.18
2020,7,30,17,26.41,89.08,0.27,98.85,36.75
2020,7,30,18,25.63,92.15,0.6,99.63,0.0
2020,7,30,19,25.33,89.79,0.68,95.77,0.0
2020,7,30,20,25.16,89.0,0.59,98.6,0.0
2020,7,30,21,25.06,88.7,0.39,99.12,0.0
2020,7,30,22,24.92,88.81,0.24,99.65,0.0
2020,7,30,23,24.73,89.27,0.17,99.72,0.0
2020,7,31,0,24.49,90.02,0.23,99.42,0.0
2020,7,31,1,24.13,91.59,0.41,99.48,0.0
2020,7,31,2,23.72,93.53,0.61,99.57,0.0
2020,7,31,3,23.38,95.11,0.72,96.18,0.0
2020,7,31,4,23.14,95.97,0.75,92.82,0.0
2020,7,31,5,22.86,97.05,0.81,92.38,0.0
2020,7,31,6,22.64,96.77,0.91,80.51,29.05
2020,7,31,7,23.58,94.86,0.48,66.6,156.68
2020,7,31,8,25.23,86.51,0.3,53.24,332.17
2020,7,31,9,26.64,79.58,0.33,70.74,417.38
2020,7,31,10,27.54,75.17,0.35,88.09,476.27
2020,7,31,11,28.06,72.72,0.33,94.62,550.1
2020,7,31,12,28.4,71.28,0.31,87.72,590.3
2020,7,31,13,28.42,72.22,0.3,84.1,610.67
2020,7,31,14,28.13,75.2,0.29,41.05,592.62
2020,7,31,15,27.77,79.38,0.26,37.75,427.92
2020,7,31,16,27.29,85.3,0.26,56.4,231.68
2020,7,31,17,26.76,91.62,0.37,76.41,67.82
2020,7,31,18,25.81,96.2,0.9,99.45,0.0
2020,7,31,19,25.09,97.43,0.93,98.15,0.0
2020,7,31,20,24.76,97.94,0.75,97.57,0.0
2020,7,31,21,24.62,97.86,0.83,94.78,0.0
2020,7,31,22,24.34,98.47,0.71,39.32,0.0
2020,7,31,23,24.01,99.13,0.73,52.85,0.0
2020,8,1,0,23.77,99.09,0.66,34.14,0.0
2020,8,1,1,23.46,99.39,0.66,54.58,0.0
2020,8,1,2,23.18,99.74,0.65,58.14,0.0
2020,8,1,3,22.83,100.0,0.86,79.79,0.0
2020,8,1,4,22.64,100.0,1.1,98.18,0.0
2020,8,1,5,22.19,100.0,1.23,98.41,0.0
2020,8,1,6,22.23,100.0,0.89,98.45,21.33
2020,8,1,7,24.09,93.76,0.68,98.32,115.38
2020,8,1,8,25.69,85.28,0.97,97.47,244.02
2020,8,1,9,26.95,77.23,1.02,96.33,378.88
2020,8,1,10,27.73,72.59,0.98,91.49,504.77
2020,8,1,11,28.28,70.14,0.96,95.52,568.83
2020,8,1,12,28.6,68.87,0.96,71.61,626.97
2020,8,1,13,28.66,68.68,0.96,79.99,576.3
2020,8,1,14,28.48,69.63,0.93,58.64,499.58
2020,8,1,15,28.12,72.37,0.8,54.28,348.62
2020,8,1,16,27.58,77.11,0.64,68.26,178.75
2020,8,1,17,26.6,86.4,0.44,84.45,50.3
2020,8,1,18,25.19,94.25,1.05,99.35,0.0
2020,8,1,19,24.3,95.58,1.37,99.62,0.0
2020,8,1,20,23.68,96.79,1.46,98.07,0.0
2020,8,1,21,23.19,98.61,1.49,74.4,0.0
2020,8,1,22,22.82,100.0,1.48,53.56,0.0
2020,8,1,23,22.47,100.0,1.44,99.7,0.0
2020,8,2,0,22.09,100.0,1.43,67.54,0.0
2020,8,2,1,21.71,100.0,1.41,40.21,0.0
2020,8,2,2,21.5,100.0,1.38,87.77,0.0
2020,8,2,3,21.48,100.0,1.34,81.04,0.0
2020,8,2,4,21.63,100.0,1.22,68.19,0.0
2020,8,2,5,21.54,100.0,1.21,84.81,0.0
2020,8,2,6,21.41,99.85,1.32,57.26,37.5
2020,8,2,7,23.43,93.5,0.65,30.82,220.57
2020,8,2,8,25.49,81.79,0.57,9.4,455.83
2020,8,2,9,26.62,75.8,0.7,28.83,620.38
2020,8,2,10,27.34,72.27,0.74,47.99,794.85
2020,8,2,11,27.79,70.02,0.73,17.12,862.4
2020,8,2,12,27.99,69.02,0.74,51.14,807.03
2020,8,2,13,27.98,69.08,0.74,39.11,723.25
2020,8,2,14,27.82,70.79,0.69,46.51,587.53
2020,8,2,15,27.59,73.35,0.6,50.21,399.88
2020,8,2,16,27.14,78.14,0.38,62.62,220.68
2020,8,2,17,26.43,86.52,0.35,76.9,59.12
2020,8,2,18,25.46,89.21,0.66,88.03,0.0
2020,8,2,19,24.85,88.28,0.91,90.67,0.0
2020,8,2,20,24.4,88.67,1.01,97.66,0.0
2020,8,2,21,24.14,88.67,0.99,99.05,0.0
2020,8,2,22,23.98,88.62,0.87,95.53,0.0
2020,8,2,23,23.8,89.21,0.69,98.77,0.0
2020,8,3,0,23.51,90.7,0.53,98.86,0.0
2020,8,3,1,23.21,92.27,0.38,99.95,0.0
2020,8,3,2,22.94,93.83,0.24,98.96,0.0
2020,8,3,3,22.67,95.39,0.26,99.07,0.0
2020,8,3,4,22.26,97.66,0.62,99.23,0.0
2020,8,3,5,21.42,100.0,1.23,99.26,0.0
2020,8,3,6,21.14,100.0,1.28,99.85,23.65
2020,8,3,7,23.54,91.92,0.65,99.83,124.95
2020,8,3,8,25.77,80.76,0.46,99.48,252.5
2020,8,3,9,27.12,74.46,0.52,99.15,525.17
2020,8,3,10,27.91,71.26,0.55,82.24,712.2
2020,8,3,11,28.31,69.52,0.64,94.43,751.08
2020,8,3,12,28.48,68.96,0.71,99.17,604.12
2020,8,3,13,28.43,69.37,0.73,97.94,536.47
2020,8,3,14,28.26,70.77,0.69,96.33,394.0
2020,8,3,15,27.88,74.18,0.55,90.75,228.0
2020,8,3,16,27.45,78.8,0.37,94.52,132.38
2020,8,3,17,26.68,87.41,0.34,99.97,33.53
2020,8,3,18,25.73,89.98,0.71,99.95,0.0
2020,8,3,19,25.04,90.05,1.04,99.45,0.0
2020,8,3,20,24.5,90.79,1.17,99.98,0.0
2020,8,3,21,24.2,90.95,1.15,99.79,0.0
2020,8,3,22,24.12,90.53,0.97,99.72,0.0
2020,8,3,23,24.05,90.49,0.72,99.17,0.0
2020,8,4,0,23.79,91.51,0.61,99.97,0.0
2020,8,4,1,23.29,93.98,0.76,99.72,0.0
2020,8,4,2,22.76,96.63,0.95,99.9,0.0
2020,8,4,3,22.33,98.6,1.11,99.77,0.0
2020,8,4,4,21.85,100.0,1.29,100.0,0.0
2020,8,4,5,21.37,100.0,1.45,100.0,0.0
2020,8,4,6,21.34,100.0,1.34,98.54,16.77
2020,8,4,7,23.25,93.02,0.66,96.59,116.45
2020,8,4,8,25.28,83.0,0.54,95.28,250.77
2020,8,4,9,26.55,76.65,0.59,98.16,312.48
2020,8,4,10,27.16,73.36,0.58,98.64,532.33
2020,8,4,11,27.52,71.15,0.54,97.91,538.58
2020,8,4,12,27.7,69.96,0.48,95.7,563.58
2020,8,4,13,27.7,69.84,0.41,91.49,474.58
2020,8,4,14,27.58,70.39,0.31,96.77,358.9
2020,8,4,15,27.17,73.18,0.18,85.12,299.25
2020,8,4,16,26.57,78.87,0.16,89.72,157.93
2020,8,4,17,25.71,87.93,0.3,96.37,39.85
2020,8,4,18,24.57,93.55,0.77,100.0,0.0
2020,8,4,19,23.71,95.11,1.13,100.0,0.0
2020,8,4,20,23.2,95.35,1.23,92.57,0.0
2020,8,4,21,22.88,95.47,1.24,87.63,0.0
2020,8,4,22,22.61,96.23,1.25,96.92,0.0
2020,8,4,23,22.38,97.06,1.21,99.71,0.0
2020,8,5,0,22.15,97.86,1.15,99.93,0.0
2020,8,5,1,21.95,98.17,1.07,99.78,0.0
2020,8,5,2,21.74,98.57,1.08,100.0,0.0
2020,8,5,3,21.45,99.42,1.15,99.92,0.0
2020,8,5,4,21.03,100.0,1.15,99.97,0.0
2020,8,5,5,21.02,100.0,0.72,99.97,0.0
2020,8,5,6,21.39,98.38,0.77,100.0,7.07
2020,8,5,7,22.63,91.95,0.56,100.0,79.8
2020,8,5,8,23.98,84.73,0.42,99.93,151.82
2020,8,5,9,25.09,79.23,0.48,100.0,175.15
2020,8,5,10,25.85,75.39,0.38,99.12,266.48
2020,8,5,11,26.22,73.46,0.27,99.55,317.77
2020,8,5,12,26.24,74.78,0.21,99.46,324.58
2020,8,5,13,26.09,77.31,0.19,100.0,264.4
2020,8,5,14,25.81,80.55,0.18,99.53,195.82
2020,8,5,15,25.49,84.56,0.18,99.69,184.73
2020,8,5,16,24.94,89.79,0.21,100.0,101.18
2020,8,5,17,24.39,94.51,0.24,100.0,25.38
2020,8,5,18,23.49,97.4,0.78,100.0,0.0
2020,8,5,19,22.84,98.0,1.03,100.0,0.0
2020,8,5,20,22.65,97.02,0.98,99.81,0.0
2020,8,5,21,22.63,95.4,0.83,98.04,0.0
2020,8,5,22,22.39,95.55,0.83,94.83,0.0
2020,8,5,23,21.91,97.24,0.96,100.0,0.0
2020,8,6,0,21.37,99.25,1.13,100.0,0.0
2020,8,6,1,20.88,100.0,1.27,100.0,0.0
2020,8,6,2,20.51,100.0,1.34,99.93,0.0
2020,8,6,3,20.2,100.0,1.4,100.0,0.0
2020,8,6,4,19.9,100.0,1.45,100.0,0.0
2020,8,6,5,19.69,100.0,1.45,100.0,0.0
2020,8,6,6,19.92,99.95,1.1,100.0,10.88
2020,8,6,7,21.44,96.93,0.58,100.0,61.8
2020,8,6,8,22.93,94.35,0.36,99.23,113.55
2020,8,6,9,24.69,88.79,0.42,99.83,124.3
2020,8,6,10,25.52,79.07,0.34,99.83,122.12
2020,8,6,11,26.18,77.07,0.36,97.26,157.7
2020,8,6,12,26.6,75.98,0.36,99.08,236.93
2020,8,6,13,26.77,76.39,0.34,99.94,219.02
2020,8,6,14,26.71,77.88,0.29,100.0,176.0
2020,8,6,15,26.4,81.39,0.18,99.37,181.77
2020,8,6,16,26.04,88.67,0.15,99.59,105.9
2020,8,6,17,25.26,94.12,0.19,99.79,31.88
2020,8,6,18,24.86,87.25,0.18,99.8,0.0
2020,8,6,19,24.59,86.61,0.16,56.68,0.0
2020,8,6,20,24.31,87.12,0.46,87.58,0.0
2020,8,6,21,24.02,87.55,0.75,97.97,0.0
2020,8,6,22,23.52,89.56,1.01,99.69,0.0
2020,8,6,23,22.93,92.25,1.21,99.77,0.0
2020,8,7,0,22.49,94.37,1.28,99.83,0.0
2020,8,7,1,22.26,95.36,1.23,99.94,0.0
2020,8,7,2,22.19,95.62,1.08,99.82,0.0
2020,8,7,3,22.18,95.69,0.87,99.82,0.0
2020,8,7,4,22.21,95.55,0.61,100.0,0.0
2020,8,7,5,22.25,95.03,0.36,100.0,0.0
2020,8,7,6,22.35,94.46,0.19,100.0,14.05
2020,8,7,7,22.77,100.0,0.07,99.87,89.43
2020,8,7,8,23.47,100.0,0.15,99.48,181.48
2020,8,7,9,24.73,96.17,0.33,99.7,229.43
2020,8,7,10,25.88,84.59,0.49,98.7,206.3
2020,8,7,11,26.05,79.86,0.52,98.77,233.73
2020,8,7,12,25.93,78.64,0.52,99.49,152.9
2020,8,7,13,25.5,80.62,0.49,99.46,203.6
2020,8,7,14,25.09,83.61,0.4,99.53,226.4
2020,8,7,15,24.7,87.05,0.25,99.48,156.98
2020,8,7,16,24.37,91.81,0.2,100.0,90.28
2020,8,7,17,23.97,96.36,0.33,100.0,26.45
2020,8,7,18,23.06,98.83,0.89,100.0,0.0
2020,8,7,19,22.28,100.0,1.24,100.0,0.0
2020,8,7,20,21.94,100.0,1.2,100.0,0.0
2020,8,7,21,21.69,100.0,1.23,100.0,0.0
2020,8,7,22,21.36,100.0,1.22,99.91,0.0
2020,8,7,23,21.12,100.0,1.09,100.0,0.0
2020,8,8,0,21.14,100.0,0.78,100.0,0.0
2020,8,8,1,21.11,99.96,0.72,99.99,0.0
2020,8,8,2,20.99,99.73,0.63,100.0,0.0
2020,8,8,3,20.81,99.65,0.57,100.0,0.0
2020,8,8,4,20.59,99.7,0.81,100.0,0.0
2020,8,8,5,20.37,99.6,0.98,100.0,0.0
2020,8,8,6,20.43,99.37,0.83,100.0,7.9
2020,8,8,7,21.42,98.42,0.49,100.0,39.25
2020,8,8,8,22.62,96.2,0.15,100.0,68.6
2020,8,8,9,23.43,89.35,0.36,100.0,129.25
2020,8,8,10,24.95,72.15,0.51,99.85,192.62
2020,8,8,11,25.5,70.47,0.59,99.21,184.0
2020,8,8,12,25.68,70.42,0.58,99.72,185.88
2020,8,8,13,25.72,70.97,0.58,99.03,207.77
2020,8,8,14,25.63,72.13,0.57,99.29,185.1
2020,8,8,15,25.45,74.2,0.51,98.82,165.45
2020,8,8,16,25.07,79.0,0.36,99.32,84.88
2020,8,8,17,24.39,87.46,0.29,99.59,18.45
2020,8,8,18,23.62,91.1,0.58,100.0,0.0
2020,8,8,19,23.16,89.82,0.75,100.0,0.0
2020,8,8,20,22.96,88.24,0.71,100.0,0.0
2020,8,8,21,22.79,87.67,0.55,94.79,0.0
2020,8,8,22,22.51,88.5,0.43,91.12,0.0
2020,8,8,23,22.04,90.7,0.57,97.15,0.0
2020,8,9,0,21.49,93.7,0.77,100.0,0.0
2020,8,9,1,21.03,96.26,0.88,100.0,0.0
2020,8,9,2,20.75,97.84,0.92,99.95,0.0
2020,8,9,3,20.51,99.1,0.98,99.89,0.0
2020,8,9,4,20.42,99.43,0.99,99.82,0.0
2020,8,9,5,20.35,99.64,0.98,99.74,0.0
2020,8,9,6,20.36,97.75,1.0,100.0,20.73
2020,8,9,7,21.82,93.19,0.45,99.93,112.85
2020,8,9,8,23.86,82.45,0.27,99.54,232.88
2020,8,9,9,25.27,76.81,0.3,99.67,372.3
2020,8,9,10,26.22,73.42,0.3,100.0,531.42
2020,8,9,11,26.81,71.22,0.29,99.39,411.38
2020,8,9,12,27.13,69.92,0.3,99.43,403.83
2020,8,9,13,27.24,69.7,0.38,100.0,362.05
2020,8,9,14,27.18,70.47,0.45,99.94,216.98
2020,8,9,15,26.96,72.16,0.47,99.91,128.0
